id_atto;file_name;pdf_path_locale;pdf_link;txt_path_locale;txt_link;testo_llm_path_locale;testo_llm_link;ocr;errore_tecnico;fallback_locale;modello;input_tokens;output_tokens;total_tokens;costo_input;costo_output;costo_totale;avg_input_tokens_per_chunk;avg_output_tokens_per_chunk;avg_total_tokens_per_chunk;num_chunk_llm;timestamp
0094;atto_94.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_94.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_94.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_94_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_94_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0094_atto_94_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0094_atto_94_testo_completo_llm.txt;0;;0;gemma3:12b;763;350;1113;0.0;0.0;0.0;763.0;350.0;1113.0;1;2026-06-08 19:16:47
0095;atto_95.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_95.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_95.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_95_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_95_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0095_atto_95_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0095_atto_95_testo_completo_llm.txt;0;;0;gemma3:12b;722;335;1057;0.0;0.0;0.0;722.0;335.0;1057.0;1;2026-06-08 19:18:20
0096;atto_96.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_96.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_96.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_96_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_96_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0096_atto_96_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0096_atto_96_testo_completo_llm.txt;0;;0;gemma3:12b;787;206;993;0.0;0.0;0.0;787.0;206.0;993.0;1;2026-06-08 19:19:38
0097;atto_97.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_97.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_97.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_97_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_97_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0097_atto_97_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0097_atto_97_testo_completo_llm.txt;1;;0;gemma3:12b;719;334;1053;0.0;0.0;0.0;719.0;334.0;1053.0;1;2026-06-08 19:22:07
0098;atto_98.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_98.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_98.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_98_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_98_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0098_atto_98_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0098_atto_98_testo_completo_llm.txt;0;;0;gemma3:12b;646;270;916;0.0;0.0;0.0;646.0;270.0;916.0;1;2026-06-08 19:23:22
0099;atto_99.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_99.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_99.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_99_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_99_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0099_atto_99_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0099_atto_99_testo_completo_llm.txt;0;;0;gemma3:12b;673;187;860;0.0;0.0;0.0;673.0;187.0;860.0;1;2026-06-08 19:24:23
0100;atto_100.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_100.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_100.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_100_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_100_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0100_atto_100_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0100_atto_100_testo_completo_llm.txt;1;;0;gemma3:12b;673;297;970;0.0;0.0;0.0;673.0;297.0;970.0;1;2026-06-08 19:27:03
0101;atto_101.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_101.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_101.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_101.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_101.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0101_atto_101_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0101_atto_101_testo_completo_llm.txt;0;;0;gemma3:12b;634;257;891;0.0;0.0;0.0;634.0;257.0;891.0;1;2026-06-08 19:28:07
0102;atto_102.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_102.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_102.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_102.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_102.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0102_atto_102_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0102_atto_102_testo_completo_llm.txt;0;;0;gemma3:12b;602;224;826;0.0;0.0;0.0;602.0;224.0;826.0;1;2026-06-08 19:29:05
0103;atto_103.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_103.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_103.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_103_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_103_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0103_atto_103_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0103_atto_103_testo_completo_llm.txt;1;;0;gemma3:12b;710;325;1035;0.0;0.0;0.0;710.0;325.0;1035.0;1;2026-06-08 19:30:42
0104;atto_104.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_104.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_104.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_104_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_104_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0104_atto_104_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0104_atto_104_testo_completo_llm.txt;1;;0;gemma3:12b;714;334;1048;0.0;0.0;0.0;714.0;334.0;1048.0;1;2026-06-08 19:33:32
0105;atto_105.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_105.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_105.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_105.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_105.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0105_atto_105_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0105_atto_105_testo_completo_llm.txt;0;;0;gemma3:12b;780;350;1130;0.0;0.0;0.0;780.0;350.0;1130.0;1;2026-06-08 19:35:12
0106;atto_106.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_106.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_106.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_106_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_106_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0106_atto_106_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0106_atto_106_testo_completo_llm.txt;1;;0;gemma3:12b;733;338;1071;0.0;0.0;0.0;733.0;338.0;1071.0;1;2026-06-08 19:37:14
0107;atto_107.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_107.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_107.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_107.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_107.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0107_atto_107_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0107_atto_107_testo_completo_llm.txt;0;;0;gemma3:12b;599;223;822;0.0;0.0;0.0;599.0;223.0;822.0;1;2026-06-08 19:38:12
0108;atto_108.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_108.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_108.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_108.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_108.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0108_atto_108_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0108_atto_108_testo_completo_llm.txt;0;;0;gemma3:12b;776;350;1126;0.0;0.0;0.0;776.0;350.0;1126.0;1;2026-06-08 19:39:54
0109;atto_109.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_109.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_109.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_109.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_109.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0109_atto_109_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0109_atto_109_testo_completo_llm.txt;0;;0;gemma3:12b;715;338;1053;0.0;0.0;0.0;715.0;338.0;1053.0;1;2026-06-08 19:41:25
0110;atto_110.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_110.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_110.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_110.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_110.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0110_atto_110_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0110_atto_110_testo_completo_llm.txt;0;;0;gemma3:12b;684;307;991;0.0;0.0;0.0;684.0;307.0;991.0;1;2026-06-08 19:42:38
0111;atto_111.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_111.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_111.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_111.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_111.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0111_atto_111_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0111_atto_111_testo_completo_llm.txt;0;;0;gemma3:12b;641;264;905;0.0;0.0;0.0;641.0;264.0;905.0;1;2026-06-08 19:43:50
0112;atto_112.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_112.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_112.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_112.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_112.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0112_atto_112_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0112_atto_112_testo_completo_llm.txt;0;;0;gemma3:12b;597;221;818;0.0;0.0;0.0;597.0;221.0;818.0;1;2026-06-08 19:44:48
0113;atto_113.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_113.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_113.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_113_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_113_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0113_atto_113_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0113_atto_113_testo_completo_llm.txt;1;;0;gemma3:12b;726;313;1039;0.0;0.0;0.0;726.0;313.0;1039.0;1;2026-06-08 19:46:40
0114;atto_114.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_114.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_114.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_114.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_114.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0114_atto_114_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0114_atto_114_testo_completo_llm.txt;0;;0;gemma3:12b;650;244;894;0.0;0.0;0.0;650.0;244.0;894.0;1;2026-06-08 19:47:45
0115;atto_115.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_115.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_115.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_115.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_115.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0115_atto_115_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0115_atto_115_testo_completo_llm.txt;0;;0;gemma3:12b;781;222;1003;0.0;0.0;0.0;781.0;222.0;1003.0;1;2026-06-08 19:49:02
0116;atto_116.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_116.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_116.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_116.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_116.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0116_atto_116_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0116_atto_116_testo_completo_llm.txt;0;;0;gemma3:12b;686;310;996;0.0;0.0;0.0;686.0;310.0;996.0;1;2026-06-08 19:50:15
0117;atto_117.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_117.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_117.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_117.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_117.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0117_atto_117_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0117_atto_117_testo_completo_llm.txt;0;;0;gemma3:12b;718;341;1059;0.0;0.0;0.0;718.0;341.0;1059.0;1;2026-06-08 19:51:40
0118;atto_118.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_118.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_118.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_118_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_118_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0118_atto_118_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0118_atto_118_testo_completo_llm.txt;1;;0;gemma3:12b;786;350;1136;0.0;0.0;0.0;786.0;350.0;1136.0;1;2026-06-08 19:54:44
0119;atto_119.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_119.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_119.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_119.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_119.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0119_atto_119_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0119_atto_119_testo_completo_llm.txt;0;;0;gemma3:12b;685;251;936;0.0;0.0;0.0;685.0;251.0;936.0;1;2026-06-08 19:55:56
0120;atto_120.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_120.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_120.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_120_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_120_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0120_atto_120_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0120_atto_120_testo_completo_llm.txt;1;;0;gemma3:12b;685;286;971;0.0;0.0;0.0;685.0;286.0;971.0;1;2026-06-08 19:58:13
0121;atto_121.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_121.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_121.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_121_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_121_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0121_atto_121_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0121_atto_121_testo_completo_llm.txt;1;;0;gemma3:12b;756;259;1015;0.0;0.0;0.0;756.0;259.0;1015.0;1;2026-06-08 19:59:49
