id_atto;file_name;pdf_path_locale;pdf_link;txt_path_locale;txt_link;testo_llm_path_locale;testo_llm_link;ocr;errore_tecnico;fallback_locale;modello;input_tokens;output_tokens;total_tokens;costo_input;costo_output;costo_totale;avg_input_tokens_per_chunk;avg_output_tokens_per_chunk;avg_total_tokens_per_chunk;num_chunk_llm;timestamp
0073;atto_73.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_73.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_73.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_73.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_73.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0073_atto_73_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0073_atto_73_testo_completo_llm.txt;0;;0;gemma3:4b;737;302;1039;0.0;0.0;0.0;737.0;302.0;1039.0;1;2026-06-08 14:44:59
0074;atto_74.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_74.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_74.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_74.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_74.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0074_atto_74_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0074_atto_74_testo_completo_llm.txt;0;;0;gemma3:4b;659;270;929;0.0;0.0;0.0;659.0;270.0;929.0;1;2026-06-08 14:45:49
0075;atto_75.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_75.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_75.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_75.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_75.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0075_atto_75_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0075_atto_75_testo_completo_llm.txt;0;;0;gemma3:4b;727;278;1005;0.0;0.0;0.0;727.0;278.0;1005.0;1;2026-06-08 14:46:45
0076;atto_76.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_76.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_76.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_76.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_76.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0076_atto_76_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0076_atto_76_testo_completo_llm.txt;0;;0;gemma3:4b;745;350;1095;0.0;0.0;0.0;745.0;350.0;1095.0;1;2026-06-08 14:47:32
0077;atto_77.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_77.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_77.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_77.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_77.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0077_atto_77_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0077_atto_77_testo_completo_llm.txt;0;;0;gemma3:4b;751;199;950;0.0;0.0;0.0;751.0;199.0;950.0;1;2026-06-08 14:47:59
0078;atto_78.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_78.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_78.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_78.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_78.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0078_atto_78_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0078_atto_78_testo_completo_llm.txt;0;;0;gemma3:4b;721;264;985;0.0;0.0;0.0;721.0;264.0;985.0;1;2026-06-08 14:48:46
0079;atto_79.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_79.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_79.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_79_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_79_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0079_atto_79_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0079_atto_79_testo_completo_llm.txt;1;;0;gemma3:4b;770;295;1065;0.0;0.0;0.0;770.0;295.0;1065.0;1;2026-06-08 14:49:44
0080;atto_80.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_80.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_80.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_80_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_80_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0080_atto_80_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0080_atto_80_testo_completo_llm.txt;1;;0;gemma3:4b;717;331;1048;0.0;0.0;0.0;717.0;331.0;1048.0;1;2026-06-08 14:51:12
0081;atto_81.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_81.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_81.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_81.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_81.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0081_atto_81_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0081_atto_81_testo_completo_llm.txt;0;;0;gemma3:4b;687;312;999;0.0;0.0;0.0;687.0;312.0;999.0;1;2026-06-08 14:51:50
0082;atto_82.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_82.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_82.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_82.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_82.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0082_atto_82_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0082_atto_82_testo_completo_llm.txt;0;;0;gemma3:4b;730;350;1080;0.0;0.0;0.0;730.0;350.0;1080.0;1;2026-06-08 14:52:33
0083;atto_83.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_83.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_83.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_83.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_83.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0083_atto_83_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0083_atto_83_testo_completo_llm.txt;0;;0;gemma3:4b;704;235;939;0.0;0.0;0.0;704.0;235.0;939.0;1;2026-06-08 14:53:03
0084;atto_84.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_84.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_84.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_84_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_84_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0084_atto_84_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0084_atto_84_testo_completo_llm.txt;1;;0;gemma3:4b;728;350;1078;0.0;0.0;0.0;728.0;350.0;1078.0;1;2026-06-08 14:54:50
0085;atto_85.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_85.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_85.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_85.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_85.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0085_atto_85_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0085_atto_85_testo_completo_llm.txt;0;;0;gemma3:4b;687;306;993;0.0;0.0;0.0;687.0;306.0;993.0;1;2026-06-08 14:55:26
0086;atto_86.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_86.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_86.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_86_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_86_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0086_atto_86_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0086_atto_86_testo_completo_llm.txt;1;;0;gemma3:4b;633;202;835;0.0;0.0;0.0;633.0;202.0;835.0;1;2026-06-08 14:56:22
0087;atto_87.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_87.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_87.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_87.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_87.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0087_atto_87_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0087_atto_87_testo_completo_llm.txt;0;;0;gemma3:4b;680;186;866;0.0;0.0;0.0;680.0;186.0;866.0;1;2026-06-08 14:56:48
0088;atto_88.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_88.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_88.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_88_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_88_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0088_atto_88_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0088_atto_88_testo_completo_llm.txt;0;;0;gemma3:4b;691;313;1004;0.0;0.0;0.0;691.0;313.0;1004.0;1;2026-06-08 14:57:29
0089;atto_89.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_89.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_89.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_89_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_89_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0089_atto_89_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0089_atto_89_testo_completo_llm.txt;0;;0;gemma3:4b;734;236;970;0.0;0.0;0.0;734.0;236.0;970.0;1;2026-06-08 14:58:02
0090;atto_90.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_90.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_90.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_90_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_90_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0090_atto_90_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0090_atto_90_testo_completo_llm.txt;0;;0;gemma3:4b;695;172;867;0.0;0.0;0.0;695.0;172.0;867.0;1;2026-06-08 14:58:26
0091;atto_91.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_91.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_91.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_91_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_91_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0091_atto_91_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0091_atto_91_testo_completo_llm.txt;0;;0;gemma3:4b;642;208;850;0.0;0.0;0.0;642.0;208.0;850.0;1;2026-06-08 14:58:53
0092;atto_92.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_92.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_92.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_92_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_92_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0092_atto_92_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0092_atto_92_testo_completo_llm.txt;1;;0;gemma3:4b;717;290;1007;0.0;0.0;0.0;717.0;290.0;1007.0;1;2026-06-08 15:00:47
0093;atto_93.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_93.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_93.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_93_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_93_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0093_atto_93_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0093_atto_93_testo_completo_llm.txt;0;;0;gemma3:4b;625;250;875;0.0;0.0;0.0;625.0;250.0;875.0;1;2026-06-08 15:01:18
0094;atto_94.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_94.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_94.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_94_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_94_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0094_atto_94_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0094_atto_94_testo_completo_llm.txt;0;;0;gemma3:4b;763;350;1113;0.0;0.0;0.0;763.0;350.0;1113.0;1;2026-06-08 15:02:06
0095;atto_95.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_95.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_95.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_95_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_95_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0095_atto_95_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0095_atto_95_testo_completo_llm.txt;0;;0;gemma3:4b;722;337;1059;0.0;0.0;0.0;722.0;337.0;1059.0;1;2026-06-08 15:02:51
0096;atto_96.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_96.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_96.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_96_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_96_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0096_atto_96_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0096_atto_96_testo_completo_llm.txt;0;;0;gemma3:4b;787;191;978;0.0;0.0;0.0;787.0;191.0;978.0;1;2026-06-08 15:03:22
0097;atto_97.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_97.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_97.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader_ocr\atto_97_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader_ocr/atto_97_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0097_atto_97_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0097_atto_97_testo_completo_llm.txt;1;;0;gemma3:4b;719;339;1058;0.0;0.0;0.0;719.0;339.0;1058.0;1;2026-06-08 15:04:59
0098;atto_98.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_98.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_98.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_98_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_98_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0098_atto_98_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0098_atto_98_testo_completo_llm.txt;0;;0;gemma3:4b;646;268;914;0.0;0.0;0.0;646.0;268.0;914.0;1;2026-06-08 15:05:33
0099;atto_99.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_99.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_99.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\txt_opendataloader\atto_99_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/txt_opendataloader/atto_99_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_4b_pipeline_A\testi_completi_llm\0099_atto_99_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_4b_pipeline_A/testi_completi_llm/0099_atto_99_testo_completo_llm.txt;0;;0;gemma3:4b;673;139;812;0.0;0.0;0.0;673.0;139.0;812.0;1;2026-06-08 15:06:11
